event_change,start_time,end_time,duration,state,most_implicated_var
1363,2017-06-28 02:00:00,2017-06-28 02:00:00,0.0,Degraded,
1365,2017-06-28 10:40:00,2017-06-28 10:40:00,0.0,Degraded,
1367,2017-06-29 02:10:00,2017-06-29 02:10:00,0.0,Degraded,
1369,2017-06-29 03:00:00,2017-06-29 03:00:00,0.0,Degraded,
1371,2017-06-29 19:25:00,2017-06-29 19:25:00,0.0,Degraded,
1373,2017-07-01 06:15:00,2017-07-01 06:15:00,0.0,Degraded,
1375,2017-07-02 03:05:00,2017-07-02 03:05:00,0.0,Degraded,
1377,2017-07-02 11:10:00,2017-07-02 11:10:00,0.0,Degraded,
1379,2017-07-02 16:55:00,2017-07-02 16:55:00,0.0,Degraded,
1381,2017-07-03 13:40:00,2017-07-03 13:40:00,0.0,Degraded,
1383,2017-07-03 14:40:00,2017-07-03 14:40:00,0.0,Degraded,
1385,2017-07-03 21:20:00,2017-07-03 21:20:00,0.0,Degraded,
1387,2017-07-04 01:55:00,2017-07-04 01:55:00,0.0,Degraded,
1389,2017-07-05 20:15:00,2017-07-05 20:15:00,0.0,Degraded,
1391,2017-07-06 11:00:00,2017-07-06 11:00:00,0.0,Degraded,
1393,2017-07-08 02:55:00,2017-07-08 02:55:00,0.0,Degraded,
1395,2017-07-10 09:05:00,2017-07-10 09:05:00,0.0,Degraded,
1397,2017-07-11 05:35:00,2017-07-11 05:35:00,0.0,Degraded,
1399,2017-07-12 13:10:00,2017-07-12 13:10:00,0.0,Degraded,
1401,2017-07-13 03:10:00,2017-07-13 03:10:00,0.0,Degraded,
1403,2017-07-14 07:50:00,2017-07-14 07:50:00,0.0,Degraded,
1405,2017-07-14 15:35:00,2017-07-14 15:35:00,0.0,Degraded,
1407,2017-07-15 02:50:00,2017-07-15 02:50:00,0.0,Degraded,
1409,2017-07-15 13:15:00,2017-07-15 13:15:00,0.0,Degraded,
1411,2017-07-15 22:55:00,2017-07-15 22:55:00,0.0,Degraded,
1413,2017-07-16 11:00:00,2017-07-16 11:00:00,0.0,Degraded,
1415,2017-07-16 12:25:00,2017-07-16 12:25:00,0.0,Degraded,
1417,2017-07-16 14:35:00,2017-07-16 14:35:00,0.0,Degraded,
1419,2017-07-17 00:10:00,2017-07-17 00:10:00,0.0,Degraded,
1421,2017-07-17 17:10:00,2017-07-17 17:10:00,0.0,Degraded,
1423,2017-07-22 02:40:00,2017-07-22 02:40:00,0.0,Degraded,
1425,2017-07-23 04:40:00,2017-07-23 04:40:00,0.0,Degraded,
1427,2017-07-24 10:00:00,2017-07-24 10:00:00,0.0,Degraded,
1429,2017-07-24 10:25:00,2017-07-24 10:25:00,0.0,Degraded,
1431,2017-07-24 16:40:00,2017-07-24 16:40:00,0.0,Degraded,
1433,2017-07-26 17:50:00,2017-07-26 17:50:00,0.0,Degraded,
1435,2017-07-27 09:55:00,2017-07-27 09:55:00,0.0,Degraded,
1437,2017-07-28 12:30:00,2017-07-28 12:30:00,0.0,Degraded,
1439,2017-07-29 21:45:00,2017-07-29 21:45:00,0.0,Degraded,
1441,2017-07-30 14:10:00,2017-07-30 14:10:00,0.0,Degraded,
1443,2017-08-01 17:25:00,2017-08-01 17:25:00,0.0,Degraded,
1445,2017-08-01 19:30:00,2017-08-01 19:30:00,0.0,Degraded,
1447,2017-08-03 16:45:00,2017-08-03 16:45:00,0.0,Degraded,
1449,2017-08-05 11:55:00,2017-08-05 11:55:00,0.0,Degraded,
1451,2017-08-06 04:10:00,2017-08-06 04:10:00,0.0,Degraded,
1453,2017-08-07 15:15:00,2017-08-07 15:15:00,0.0,Degraded,
1455,2017-08-08 04:30:00,2017-08-08 04:30:00,0.0,Degraded,
1457,2017-08-11 12:45:00,2017-08-11 12:45:00,0.0,Degraded,
1459,2017-08-12 02:55:00,2017-08-12 02:55:00,0.0,Degraded,
1461,2017-08-13 21:10:00,2017-08-13 21:10:00,0.0,Degraded,
1463,2017-08-14 09:30:00,2017-08-14 09:30:00,0.0,Degraded,
1465,2017-08-15 00:00:00,2017-08-15 00:00:00,0.0,Degraded,
1467,2017-08-15 05:50:00,2017-08-15 05:50:00,0.0,Degraded,
1469,2017-08-17 04:50:00,2017-08-17 04:50:00,0.0,Degraded,
1471,2017-08-18 05:30:00,2017-08-18 05:30:00,0.0,Degraded,
1473,2017-08-21 19:45:00,2017-08-21 19:45:00,0.0,Degraded,
1475,2017-08-22 14:55:00,2017-08-22 14:55:00,0.0,Degraded,
1477,2017-08-24 09:35:00,2017-08-24 09:35:00,0.0,Degraded,
1479,2017-08-25 04:00:00,2017-08-25 04:00:00,0.0,Degraded,
1481,2017-08-26 07:30:00,2017-08-26 07:30:00,0.0,Degraded,
1483,2017-08-26 13:15:00,2017-08-26 13:15:00,0.0,Degraded,
1485,2017-08-27 04:30:00,2017-08-27 04:30:00,0.0,Degraded,
1487,2017-08-27 08:55:00,2017-08-27 08:55:00,0.0,Degraded,
1489,2017-08-27 13:30:00,2017-08-27 13:30:00,0.0,Degraded,
1491,2017-08-28 01:50:00,2017-08-28 01:50:00,0.0,Degraded,
1493,2017-08-28 17:40:00,2017-08-28 17:40:00,0.0,Degraded,
1495,2017-08-29 02:55:00,2017-08-29 02:55:00,0.0,Degraded,
1497,2017-08-29 22:00:00,2017-08-29 22:00:00,0.0,Degraded,
1499,2017-08-30 06:30:00,2017-08-30 06:30:00,0.0,Degraded,
1501,2017-08-30 16:15:00,2017-08-30 16:15:00,0.0,Degraded,
1503,2017-08-31 11:05:00,2017-08-31 11:05:00,0.0,Degraded,
1505,2017-09-03 03:15:00,2017-09-03 03:15:00,0.0,Degraded,
1507,2017-09-05 03:35:00,2017-09-05 03:35:00,0.0,Degraded,
1509,2017-09-05 18:50:00,2017-09-05 18:50:00,0.0,Degraded,
1511,2017-09-06 11:40:00,2017-09-06 11:40:00,0.0,Degraded,
1513,2017-09-09 03:20:00,2017-09-09 03:20:00,0.0,Degraded,
1515,2017-09-09 18:25:00,2017-09-09 18:25:00,0.0,Degraded,
1517,2017-09-09 22:35:00,2017-09-09 22:35:00,0.0,Degraded,
1519,2017-09-10 04:35:00,2017-09-10 04:35:00,0.0,Degraded,
1521,2017-09-10 20:00:00,2017-09-10 20:00:00,0.0,Degraded,
1523,2017-09-11 07:35:00,2017-09-11 07:35:00,0.0,Degraded,
1525,2017-09-11 22:35:00,2017-09-11 22:35:00,0.0,Degraded,
1527,2017-09-12 01:15:00,2017-09-12 01:15:00,0.0,Degraded,
1529,2017-09-12 17:00:00,2017-09-12 17:00:00,0.0,Degraded,
1531,2017-09-13 12:35:00,2017-09-13 12:35:00,0.0,Degraded,
1533,2017-09-14 07:00:00,2017-09-14 07:00:00,0.0,Degraded,
1535,2017-09-14 12:40:00,2017-09-14 12:40:00,0.0,Degraded,
1537,2017-09-15 01:40:00,2017-09-15 01:40:00,0.0,Degraded,
1539,2017-09-15 06:45:00,2017-09-15 06:45:00,0.0,Degraded,
1541,2017-09-15 07:55:00,2017-09-15 07:55:00,0.0,Degraded,
1543,2017-09-16 00:10:00,2017-09-16 00:10:00,0.0,Degraded,
1545,2017-09-17 22:15:00,2017-09-17 22:15:00,0.0,Degraded,
1547,2017-09-18 03:40:00,2017-09-18 03:40:00,0.0,Degraded,
1549,2017-09-18 06:35:00,2017-09-18 06:35:00,0.0,Degraded,
1551,2017-09-22 11:00:00,2017-09-22 11:00:00,0.0,Degraded,
1553,2017-09-22 18:10:00,2017-09-22 18:10:00,0.0,Degraded,
1555,2017-09-25 08:20:00,2017-09-25 08:20:00,0.0,Degraded,
1557,2017-09-25 17:25:00,2017-09-25 17:25:00,0.0,Degraded,
1559,2017-09-26 01:30:00,2017-09-26 01:30:00,0.0,Degraded,
1561,2017-09-26 12:25:00,2017-09-26 12:25:00,0.0,Degraded,
1563,2017-09-29 03:35:00,2017-09-29 03:35:00,0.0,Degraded,
1565,2017-09-29 11:05:00,2017-09-29 11:05:00,0.0,Degraded,
1567,2017-10-02 05:00:00,2017-10-02 05:00:00,0.0,Degraded,
1569,2017-10-02 10:45:00,2017-10-02 10:45:00,0.0,Degraded,
1571,2017-10-02 14:40:00,2017-10-02 14:40:00,0.0,Degraded,
1573,2017-10-03 04:15:00,2017-10-03 04:15:00,0.0,Degraded,
1575,2017-10-03 08:50:00,2017-10-03 08:50:00,0.0,Degraded,
1577,2017-10-05 19:40:00,2017-10-05 19:40:00,0.0,Degraded,
1579,2017-10-06 21:30:00,2017-10-06 21:30:00,0.0,Degraded,
1581,2017-10-07 05:05:00,2017-10-07 05:05:00,0.0,Degraded,
1583,2017-10-07 18:45:00,2017-10-07 18:45:00,0.0,Degraded,
1585,2017-10-07 22:30:00,2017-10-07 22:30:00,0.0,Degraded,
1587,2017-10-07 23:05:00,2017-10-07 23:05:00,0.0,Degraded,
1589,2017-10-09 10:00:00,2017-10-09 10:00:00,0.0,Degraded,
1591,2017-10-10 05:35:00,2017-10-10 05:35:00,0.0,Degraded,
1593,2017-10-10 08:45:00,2017-10-10 08:45:00,0.0,Degraded,
1595,2017-10-11 13:15:00,2017-10-11 13:15:00,0.0,Degraded,
1597,2017-10-14 04:00:00,2017-10-14 04:00:00,0.0,Degraded,
1599,2017-10-14 14:10:00,2017-10-14 14:10:00,0.0,Degraded,
1601,2017-10-14 18:05:00,2017-10-14 18:05:00,0.0,Degraded,
1603,2017-10-14 23:00:00,2017-10-14 23:00:00,0.0,Degraded,
1605,2017-10-16 14:05:00,2017-10-16 14:05:00,0.0,Degraded,
1607,2017-10-17 08:00:00,2017-10-17 08:00:00,0.0,Degraded,
1609,2017-10-17 16:20:00,2017-10-17 16:20:00,0.0,Degraded,
1611,2017-10-18 08:00:00,2017-10-18 08:00:00,0.0,Degraded,
1613,2017-10-18 14:50:00,2017-10-18 14:50:00,0.0,Degraded,
1615,2017-10-18 19:30:00,2017-10-18 19:30:00,0.0,Degraded,
1617,2017-10-19 12:40:00,2017-10-19 12:45:00,0.08333333333333333,Degraded,Cyclone_Material_Temp
1619,2017-10-22 07:20:00,2017-10-22 07:20:00,0.0,Degraded,
1621,2017-10-23 04:30:00,2017-10-23 04:30:00,0.0,Degraded,
1623,2017-10-23 13:05:00,2017-10-23 13:05:00,0.0,Degraded,
1625,2017-10-24 09:45:00,2017-10-24 09:45:00,0.0,Degraded,
1627,2017-10-24 21:30:00,2017-10-24 21:30:00,0.0,Degraded,
1629,2017-10-28 19:15:00,2017-10-28 19:15:00,0.0,Degraded,
1631,2017-10-29 04:10:00,2017-10-29 04:10:00,0.0,Degraded,
1633,2017-10-29 08:05:00,2017-10-29 08:05:00,0.0,Degraded,
1635,2017-10-29 13:55:00,2017-10-29 13:55:00,0.0,Degraded,
1637,2017-10-31 13:50:00,2017-10-31 13:50:00,0.0,Degraded,
1639,2017-11-01 18:20:00,2017-11-01 18:20:00,0.0,Degraded,
1641,2017-11-02 16:50:00,2017-11-02 16:50:00,0.0,Degraded,
1643,2017-11-03 21:30:00,2017-11-03 21:30:00,0.0,Degraded,
1645,2017-11-03 23:05:00,2017-11-03 23:05:00,0.0,Degraded,
1647,2017-11-04 10:35:00,2017-11-04 10:35:00,0.0,Degraded,
1649,2017-11-04 15:50:00,2017-11-04 15:50:00,0.0,Degraded,
1651,2017-11-05 20:15:00,2017-11-05 20:15:00,0.0,Degraded,
1653,2017-11-06 05:15:00,2017-11-06 05:15:00,0.0,Degraded,
1655,2017-11-06 18:20:00,2017-11-06 18:20:00,0.0,Degraded,
1657,2017-11-06 22:55:00,2017-11-06 22:55:00,0.0,Degraded,
1659,2017-11-07 06:05:00,2017-11-07 06:05:00,0.0,Degraded,
1661,2017-11-08 12:10:00,2017-11-08 12:10:00,0.0,Degraded,
1663,2017-11-08 16:05:00,2017-11-08 16:05:00,0.0,Degraded,
1665,2017-11-09 12:30:00,2017-11-09 12:30:00,0.0,Degraded,
1667,2017-11-09 19:30:00,2017-11-09 19:30:00,0.0,Degraded,
1669,2017-11-10 00:15:00,2017-11-10 00:15:00,0.0,Degraded,
1671,2017-11-11 01:45:00,2017-11-11 01:45:00,0.0,Degraded,
1673,2017-11-12 01:25:00,2017-11-12 01:25:00,0.0,Degraded,
1675,2017-11-12 03:10:00,2017-11-12 03:10:00,0.0,Degraded,
1677,2017-11-12 10:40:00,2017-11-12 10:40:00,0.0,Degraded,
1679,2017-11-14 07:20:00,2017-11-14 07:20:00,0.0,Degraded,
1681,2017-11-14 11:25:00,2017-11-14 11:25:00,0.0,Degraded,
1683,2017-11-15 08:15:00,2017-11-15 08:15:00,0.0,Degraded,
1685,2017-11-15 16:05:00,2017-11-15 16:05:00,0.0,Degraded,
1687,2017-11-15 19:55:00,2017-11-15 19:55:00,0.0,Degraded,
1689,2017-11-16 21:50:00,2017-11-16 21:50:00,0.0,Degraded,
1691,2017-11-17 14:30:00,2017-11-17 14:30:00,0.0,Degraded,
1693,2017-11-17 21:25:00,2017-11-17 21:25:00,0.0,Degraded,
1695,2017-11-19 10:20:00,2017-11-19 10:20:00,0.0,Degraded,
1697,2017-11-20 16:10:00,2017-11-20 16:10:00,0.0,Degraded,
1699,2017-11-21 15:50:00,2017-11-21 15:50:00,0.0,Degraded,
1701,2017-11-22 16:35:00,2017-11-22 16:35:00,0.0,Degraded,
1703,2017-11-23 01:15:00,2017-11-23 01:15:00,0.0,Degraded,
1705,2017-11-23 10:05:00,2017-11-23 10:05:00,0.0,Degraded,
1707,2017-11-24 17:10:00,2017-11-24 17:10:00,0.0,Degraded,
1709,2017-11-24 20:30:00,2017-11-24 20:30:00,0.0,Degraded,
1711,2017-11-25 01:45:00,2017-11-25 01:45:00,0.0,Degraded,
1713,2017-11-26 16:50:00,2017-11-26 16:50:00,0.0,Degraded,
1715,2017-11-27 15:25:00,2017-11-27 15:25:00,0.0,Degraded,
1717,2017-11-29 01:20:00,2017-11-29 01:20:00,0.0,Degraded,
1719,2017-11-30 08:35:00,2017-11-30 08:35:00,0.0,Degraded,
1721,2017-12-01 17:20:00,2017-12-01 17:20:00,0.0,Degraded,
1723,2017-12-01 21:50:00,2017-12-01 21:50:00,0.0,Degraded,
1725,2017-12-03 23:55:00,2017-12-03 23:55:00,0.0,Degraded,
1727,2017-12-07 10:25:00,2017-12-07 10:25:00,0.0,Degraded,
1729,2017-12-07 20:45:00,2017-12-07 20:45:00,0.0,Degraded,
1731,2017-12-08 04:20:00,2017-12-08 04:20:00,0.0,Degraded,
1733,2017-12-10 00:55:00,2017-12-10 00:55:00,0.0,Degraded,
1735,2017-12-10 09:35:00,2017-12-10 09:35:00,0.0,Degraded,
1737,2017-12-10 15:45:00,2017-12-10 15:45:00,0.0,Degraded,
1739,2017-12-11 10:30:00,2017-12-11 10:30:00,0.0,Degraded,
1741,2017-12-12 05:10:00,2017-12-12 05:10:00,0.0,Degraded,
1743,2017-12-12 07:45:00,2017-12-12 07:45:00,0.0,Degraded,
1745,2017-12-13 18:15:00,2017-12-13 18:15:00,0.0,Degraded,
1747,2017-12-15 16:30:00,2017-12-15 16:30:00,0.0,Degraded,
1749,2017-12-16 06:45:00,2017-12-16 06:45:00,0.0,Degraded,
1751,2017-12-16 10:15:00,2017-12-16 10:15:00,0.0,Degraded,
1753,2017-12-16 18:05:00,2017-12-16 18:05:00,0.0,Degraded,
1755,2017-12-16 22:55:00,2017-12-16 22:55:00,0.0,Degraded,
1757,2017-12-17 05:15:00,2017-12-17 05:15:00,0.0,Degraded,
1759,2017-12-18 00:20:00,2017-12-18 00:20:00,0.0,Degraded,
1761,2017-12-19 00:55:00,2017-12-19 00:55:00,0.0,Degraded,
1763,2017-12-19 06:35:00,2017-12-19 06:35:00,0.0,Degraded,
1765,2017-12-20 05:10:00,2017-12-20 05:10:00,0.0,Degraded,
1767,2017-12-20 18:40:00,2017-12-20 18:40:00,0.0,Degraded,
1769,2017-12-21 08:55:00,2017-12-21 08:55:00,0.0,Degraded,
1771,2017-12-22 21:20:00,2017-12-22 21:20:00,0.0,Degraded,
1773,2017-12-23 05:00:00,2017-12-23 05:00:00,0.0,Degraded,
1775,2017-12-23 14:20:00,2017-12-23 14:20:00,0.0,Degraded,
1777,2017-12-24 18:00:00,2017-12-24 18:00:00,0.0,Degraded,
1779,2017-12-24 21:35:00,2017-12-24 21:35:00,0.0,Degraded,
1781,2017-12-25 13:20:00,2017-12-25 13:20:00,0.0,Degraded,
1783,2017-12-25 15:55:00,2017-12-25 15:55:00,0.0,Degraded,
1785,2017-12-26 00:50:00,2017-12-26 00:50:00,0.0,Degraded,
1787,2017-12-26 06:40:00,2017-12-26 06:40:00,0.0,Degraded,
1789,2017-12-27 01:40:00,2017-12-27 01:40:00,0.0,Degraded,
1791,2017-12-28 23:35:00,2017-12-28 23:35:00,0.0,Degraded,
1793,2017-12-29 03:40:00,2017-12-29 03:40:00,0.0,Degraded,
1795,2017-12-30 03:10:00,2017-12-30 03:10:00,0.0,Degraded,
1797,2017-12-30 04:25:00,2017-12-30 04:25:00,0.0,Degraded,
1799,2017-12-30 06:50:00,2017-12-30 06:55:00,0.08333333333333333,Degraded,Cyclone_Gas_Outlet_Temp
1801,2017-12-31 05:35:00,2017-12-31 05:35:00,0.0,Degraded,
1803,2018-01-01 17:45:00,2018-01-01 17:45:00,0.0,Degraded,
1805,2018-01-02 13:05:00,2018-01-02 13:05:00,0.0,Degraded,
1807,2018-01-03 17:50:00,2018-01-03 17:50:00,0.0,Degraded,
1809,2018-01-03 20:30:00,2018-01-03 20:30:00,0.0,Degraded,
1811,2018-01-04 13:45:00,2018-01-04 13:45:00,0.0,Degraded,
1813,2018-01-05 04:25:00,2018-01-05 04:25:00,0.0,Degraded,
1815,2018-01-05 05:30:00,2018-01-05 05:30:00,0.0,Degraded,
1817,2018-01-05 09:40:00,2018-01-05 09:40:00,0.0,Degraded,
1819,2018-01-05 17:50:00,2018-01-05 17:50:00,0.0,Degraded,
1821,2018-01-06 04:05:00,2018-01-06 04:05:00,0.0,Degraded,
1823,2018-01-06 07:55:00,2018-01-06 07:55:00,0.0,Degraded,
1825,2018-01-07 06:45:00,2018-01-07 06:45:00,0.0,Degraded,
1827,2018-01-07 07:25:00,2018-01-07 07:25:00,0.0,Degraded,
1829,2018-01-07 08:35:00,2018-01-07 08:35:00,0.0,Degraded,
1831,2018-01-08 14:05:00,2018-01-08 14:05:00,0.0,Degraded,
1833,2018-01-09 01:20:00,2018-01-09 01:20:00,0.0,Degraded,
1835,2018-01-11 10:00:00,2018-01-11 10:00:00,0.0,Degraded,
1837,2018-01-12 23:25:00,2018-01-12 23:25:00,0.0,Normal,
1839,2018-01-12 23:35:00,2018-01-12 23:35:00,0.0,Degraded,
1841,2018-01-12 23:50:00,2018-01-12 23:55:00,0.08333333333333333,Degraded,Cyclone_Inlet_Gas_Temp
1843,2018-01-14 06:10:00,2018-01-14 06:10:00,0.0,Degraded,
1845,2018-01-16 00:50:00,2018-01-16 00:50:00,0.0,Degraded,
1847,2018-01-17 03:40:00,2018-01-17 03:40:00,0.0,Degraded,
1849,2018-01-17 12:45:00,2018-01-17 12:45:00,0.0,Degraded,
1851,2018-01-18 04:05:00,2018-01-18 04:05:00,0.0,Degraded,
1853,2018-01-18 10:35:00,2018-01-18 10:35:00,0.0,Degraded,
1855,2018-01-19 03:55:00,2018-01-19 03:55:00,0.0,Degraded,
1857,2018-01-20 08:00:00,2018-01-20 08:00:00,0.0,Degraded,
1859,2018-01-20 11:35:00,2018-01-20 11:35:00,0.0,Degraded,
1861,2018-01-21 11:50:00,2018-01-21 11:50:00,0.0,Degraded,
1863,2018-01-22 15:20:00,2018-01-22 15:20:00,0.0,Degraded,
1865,2018-01-24 03:00:00,2018-01-24 03:00:00,0.0,Degraded,
1867,2018-01-25 15:10:00,2018-01-25 15:10:00,0.0,Degraded,
1869,2018-01-26 23:55:00,2018-01-26 23:55:00,0.0,Degraded,
1871,2018-01-27 09:15:00,2018-01-27 09:15:00,0.0,Degraded,
1873,2018-01-28 14:20:00,2018-01-28 14:20:00,0.0,Degraded,
1875,2018-01-29 16:30:00,2018-01-29 16:30:00,0.0,Degraded,
1877,2018-01-30 02:40:00,2018-01-30 02:40:00,0.0,Degraded,
1879,2018-01-30 07:55:00,2018-01-30 07:55:00,0.0,Degraded,
1881,2018-01-30 09:25:00,2018-01-30 09:25:00,0.0,Degraded,
1883,2018-01-30 21:35:00,2018-01-30 21:35:00,0.0,Degraded,
1885,2018-02-01 16:25:00,2018-02-01 16:25:00,0.0,Degraded,
1887,2018-02-02 12:00:00,2018-02-02 12:00:00,0.0,Degraded,
1889,2018-02-04 10:30:00,2018-02-04 10:30:00,0.0,Degraded,
1891,2018-02-04 22:35:00,2018-02-04 22:35:00,0.0,Degraded,
1893,2018-02-05 17:00:00,2018-02-05 17:00:00,0.0,Degraded,
1895,2018-02-06 11:20:00,2018-02-06 11:20:00,0.0,Degraded,
1897,2018-02-06 16:30:00,2018-02-06 16:30:00,0.0,Degraded,
1899,2018-02-07 08:15:00,2018-02-07 08:15:00,0.0,Degraded,
1901,2018-02-07 14:10:00,2018-02-07 14:10:00,0.0,Degraded,
1903,2018-02-08 10:25:00,2018-02-08 10:25:00,0.0,Degraded,
1905,2018-02-08 18:50:00,2018-02-08 18:50:00,0.0,Degraded,
1907,2018-02-08 23:10:00,2018-02-08 23:10:00,0.0,Degraded,
1909,2018-02-09 03:25:00,2018-02-09 03:25:00,0.0,Degraded,
1911,2018-02-10 01:50:00,2018-02-10 01:50:00,0.0,Degraded,
1913,2018-02-10 02:15:00,2018-02-10 02:15:00,0.0,Degraded,
1915,2018-02-10 02:50:00,2018-02-10 02:50:00,0.0,Degraded,
1917,2018-02-11 21:40:00,2018-02-11 21:40:00,0.0,Degraded,
1919,2018-02-12 02:10:00,2018-02-12 02:10:00,0.0,Degraded,
1921,2018-02-12 16:05:00,2018-02-12 16:05:00,0.0,Degraded,
1923,2018-02-12 17:55:00,2018-02-12 17:55:00,0.0,Degraded,
1925,2018-02-13 14:30:00,2018-02-13 14:30:00,0.0,Degraded,
1927,2018-02-15 17:15:00,2018-02-15 17:15:00,0.0,Degraded,
1929,2018-02-16 19:05:00,2018-02-16 19:05:00,0.0,Degraded,
1931,2018-02-17 08:20:00,2018-02-17 08:20:00,0.0,Degraded,
1933,2018-02-17 17:15:00,2018-02-17 17:15:00,0.0,Degraded,
1935,2018-02-17 17:45:00,2018-02-17 17:45:00,0.0,Degraded,
1937,2018-02-19 12:40:00,2018-02-19 12:40:00,0.0,Degraded,
1939,2018-02-20 00:25:00,2018-02-20 00:25:00,0.0,Degraded,
1941,2018-02-20 06:55:00,2018-02-20 06:55:00,0.0,Degraded,
1943,2018-02-20 16:15:00,2018-02-20 16:15:00,0.0,Degraded,
1945,2018-02-20 19:20:00,2018-02-20 19:20:00,0.0,Degraded,
1947,2018-02-21 01:30:00,2018-02-21 01:30:00,0.0,Degraded,
1949,2018-02-22 05:05:00,2018-02-22 05:05:00,0.0,Degraded,
1951,2018-02-22 11:40:00,2018-02-22 11:40:00,0.0,Degraded,
1953,2018-02-22 18:00:00,2018-02-22 18:00:00,0.0,Degraded,
1955,2018-02-23 02:40:00,2018-02-23 02:40:00,0.0,Degraded,
1957,2018-02-23 07:55:00,2018-02-23 07:55:00,0.0,Degraded,
1959,2018-02-23 10:20:00,2018-02-23 10:20:00,0.0,Degraded,
1961,2018-02-23 10:50:00,2018-02-23 10:50:00,0.0,Degraded,
1963,2018-02-24 10:15:00,2018-02-24 10:15:00,0.0,Degraded,
1965,2018-02-24 17:20:00,2018-02-24 17:20:00,0.0,Degraded,
1967,2018-02-25 18:40:00,2018-02-25 18:40:00,0.0,Degraded,
1969,2018-02-25 21:15:00,2018-02-25 21:15:00,0.0,Degraded,
1971,2018-02-26 08:15:00,2018-02-26 08:15:00,0.0,Degraded,
1973,2018-02-26 15:30:00,2018-02-26 15:30:00,0.0,Degraded,
1975,2018-02-27 02:45:00,2018-02-27 02:45:00,0.0,Degraded,
1977,2018-02-27 21:40:00,2018-02-27 21:40:00,0.0,Degraded,
1979,2018-03-01 03:00:00,2018-03-01 03:00:00,0.0,Degraded,
1981,2018-03-01 04:10:00,2018-03-01 04:10:00,0.0,Degraded,
1983,2018-03-02 23:00:00,2018-03-02 23:00:00,0.0,Degraded,
1985,2018-03-03 10:40:00,2018-03-03 10:40:00,0.0,Degraded,
1987,2018-03-03 21:55:00,2018-03-03 21:55:00,0.0,Degraded,
1989,2018-03-03 23:45:00,2018-03-03 23:45:00,0.0,Degraded,
1991,2018-03-05 09:35:00,2018-03-05 09:35:00,0.0,Degraded,
1993,2018-03-05 20:40:00,2018-03-05 20:40:00,0.0,Degraded,
1995,2018-03-06 13:30:00,2018-03-06 13:30:00,0.0,Degraded,
1997,2018-03-06 17:00:00,2018-03-06 17:00:00,0.0,Degraded,
1999,2018-03-07 02:15:00,2018-03-07 02:15:00,0.0,Degraded,
2001,2018-03-07 08:00:00,2018-03-07 08:00:00,0.0,Degraded,
2003,2018-03-07 12:35:00,2018-03-07 12:35:00,0.0,Degraded,
2005,2018-03-08 01:50:00,2018-03-08 01:50:00,0.0,Degraded,
2007,2018-03-08 10:40:00,2018-03-08 10:40:00,0.0,Degraded,
2009,2018-03-09 07:10:00,2018-03-09 07:10:00,0.0,Degraded,
2011,2018-03-09 12:05:00,2018-03-09 12:05:00,0.0,Degraded,
2013,2018-03-10 19:45:00,2018-03-10 19:45:00,0.0,Degraded,
2015,2018-03-12 07:00:00,2018-03-12 07:00:00,0.0,Degraded,
2017,2018-03-12 11:00:00,2018-03-12 11:00:00,0.0,Degraded,
2019,2018-03-12 16:45:00,2018-03-12 16:45:00,0.0,Degraded,
2021,2018-03-12 17:00:00,2018-03-12 17:00:00,0.0,Degraded,
2023,2018-03-14 23:00:00,2018-03-14 23:00:00,0.0,Degraded,
2025,2018-03-15 10:05:00,2018-03-15 10:05:00,0.0,Degraded,
2027,2018-03-16 12:20:00,2018-03-16 12:20:00,0.0,Degraded,
2029,2018-03-17 07:05:00,2018-03-17 07:05:00,0.0,Degraded,
2031,2018-03-17 15:20:00,2018-03-17 15:20:00,0.0,Degraded,
2033,2018-03-18 15:10:00,2018-03-18 15:10:00,0.0,Degraded,
2035,2018-03-18 20:30:00,2018-03-18 20:30:00,0.0,Degraded,
2037,2018-03-18 22:05:00,2018-03-18 22:05:00,0.0,Degraded,
2039,2018-03-19 04:00:00,2018-03-19 04:00:00,0.0,Degraded,
2041,2018-03-19 23:10:00,2018-03-19 23:10:00,0.0,Degraded,
2043,2018-03-20 00:30:00,2018-03-20 00:30:00,0.0,Degraded,
2045,2018-03-20 01:25:00,2018-03-20 01:25:00,0.0,Degraded,
2047,2018-03-20 02:25:00,2018-03-20 02:25:00,0.0,Degraded,
2049,2018-03-20 06:50:00,2018-03-20 06:50:00,0.0,Degraded,
2051,2018-03-20 09:40:00,2018-03-20 09:45:00,0.08333333333333333,Degraded,Cyclone_Material_Temp
2053,2018-03-21 20:35:00,2018-03-21 20:35:00,0.0,Degraded,
2055,2018-03-22 04:00:00,2018-03-22 04:00:00,0.0,Degraded,
2057,2018-03-22 13:30:00,2018-03-22 13:30:00,0.0,Degraded,
2059,2018-03-23 07:00:00,2018-03-23 07:00:00,0.0,Degraded,
2061,2018-03-24 00:10:00,2018-03-24 00:10:00,0.0,Degraded,
2063,2018-03-24 01:50:00,2018-03-24 01:50:00,0.0,Degraded,
2065,2018-03-24 06:20:00,2018-03-24 06:20:00,0.0,Degraded,
2067,2018-03-24 09:50:00,2018-03-24 09:50:00,0.0,Degraded,
2069,2018-03-25 03:45:00,2018-03-25 03:45:00,0.0,Degraded,
2071,2018-03-25 20:20:00,2018-03-25 20:20:00,0.0,Degraded,
2073,2018-03-25 22:00:00,2018-03-25 22:00:00,0.0,Degraded,
