time,true_value,persistence_pred,arima_pred
2019-07-27 22:25:00,930.68,931.78,886.1578346626
2019-07-27 22:30:00,887.41,931.78,886.1578346626
2019-07-27 22:35:00,872.76,931.78,886.1578346626
2019-07-27 22:40:00,884.75,931.78,886.1578346626
2019-07-27 22:45:00,900.93,931.78,886.1578346626
2019-07-27 22:50:00,888.93,931.78,886.1578346626
2019-07-27 22:55:00,930.17,931.78,886.1578346626
2019-07-27 23:00:00,857.09,931.78,886.1578346626
2019-07-27 23:05:00,898.58,931.78,886.1578346626
2019-07-27 23:10:00,870.32,931.78,886.1578346626
2019-07-27 23:15:00,886.65,931.78,886.1578346626
2019-07-27 23:20:00,889.03,931.78,886.1578346626
2019-07-27 23:25:00,894.7,931.78,886.1578346626
2019-07-27 23:30:00,881.36,931.78,886.1578346626
2019-07-27 23:35:00,864.03,931.78,886.1578346626
2019-07-27 23:40:00,882.5,931.78,886.1578346626
2019-07-27 23:45:00,883.46,931.78,886.1578346626
2019-07-27 23:50:00,980.6,931.78,886.1578346626
2019-07-27 23:55:00,883.09,931.78,886.1578346626
2019-07-28 00:00:00,876.27,931.78,886.1578346626
2019-07-28 00:05:00,852.13,931.78,886.1578346626
2019-07-28 00:10:00,893.56,931.78,886.1578346626
2019-07-28 00:15:00,879.73,931.78,886.1578346626
2019-07-28 00:20:00,885.51,931.78,886.1578346626
2019-07-28 00:25:00,867.64,931.78,886.1578346626
2019-07-28 00:30:00,874.89,931.78,886.1578346626
2019-07-28 00:35:00,877.56,931.78,886.1578346626
2019-07-28 00:40:00,884.92,931.78,886.1578346626
2019-07-28 00:45:00,876.28,931.78,886.1578346626
2019-07-28 00:50:00,877.17,931.78,886.1578346626
2019-07-28 00:55:00,869.21,931.78,886.1578346626
2019-07-28 01:00:00,868.26,931.78,886.1578346626
2019-07-28 01:05:00,903.7,931.78,886.1578346626
2019-07-28 01:10:00,886.78,931.78,886.1578346626
2019-07-28 01:15:00,923.84,931.78,886.1578346626
2019-07-28 01:20:00,866.76,931.78,886.1578346626
2019-07-28 01:25:00,899.98,931.78,886.1578346626
2019-07-28 01:30:00,878.81,931.78,886.1578346626
2019-07-28 01:35:00,877.77,931.78,886.1578346626
2019-07-28 01:40:00,886.43,931.78,886.1578346626
2019-07-28 01:45:00,874.59,931.78,886.1578346626
2019-07-28 01:50:00,893.9,931.78,886.1578346626
2019-07-28 01:55:00,868.46,931.78,886.1578346626
2019-07-28 02:00:00,889.89,931.78,886.1578346626
2019-07-28 02:05:00,880.39,931.78,886.1578346626
2019-07-28 02:10:00,934.54,931.78,886.1578346626
2019-07-28 02:15:00,853.42,931.78,886.1578346626
2019-07-28 02:20:00,852.29,931.78,886.1578346626
2019-07-28 02:25:00,889.28,931.78,886.1578346626
2019-07-28 02:30:00,871.38,931.78,886.1578346626
2019-07-28 02:35:00,854.4,931.78,886.1578346626
2019-07-28 02:40:00,866.2,931.78,886.1578346626
2019-07-28 02:45:00,896.8,931.78,886.1578346626
2019-07-28 02:50:00,861.43,931.78,886.1578346626
2019-07-28 02:55:00,886.34,931.78,886.1578346626
2019-07-28 03:00:00,895.81,931.78,886.1578346626
2019-07-28 03:05:00,886.06,931.78,886.1578346626
2019-07-28 03:10:00,911.2,931.78,886.1578346626
2019-07-28 03:15:00,849.52,931.78,886.1578346626
2019-07-28 03:20:00,878.52,931.78,886.1578346626
2019-07-28 03:25:00,896.87,931.78,886.1578346626
2019-07-28 03:30:00,906.65,931.78,886.1578346626
2019-07-28 03:35:00,891.37,931.78,886.1578346626
2019-07-28 03:40:00,899.11,931.78,886.1578346626
2019-07-28 03:45:00,885.44,931.78,886.1578346626
2019-07-28 03:50:00,910.8,931.78,886.1578346626
2019-07-28 03:55:00,944.22,931.78,886.1578346626
2019-07-28 04:00:00,867.83,931.78,886.1578346626
2019-07-28 04:05:00,898.52,931.78,886.1578346626
2019-07-28 04:10:00,880.72,931.78,886.1578346626
2019-07-28 04:15:00,863.15,931.78,886.1578346626
2019-07-28 04:20:00,886.44,931.78,886.1578346626
2019-07-28 04:25:00,881.86,931.78,886.1578346626
2019-07-28 04:30:00,882.54,931.78,886.1578346626
2019-07-28 04:35:00,871.78,931.78,886.1578346626
2019-07-28 04:40:00,901.02,931.78,886.1578346626
2019-07-28 04:45:00,871.35,931.78,886.1578346626
2019-07-28 04:50:00,882.05,931.78,886.1578346626
2019-07-28 04:55:00,903.88,931.78,886.1578346626
2019-07-28 05:00:00,860.54,931.78,886.1578346626
2019-07-28 05:05:00,887.31,931.78,886.1578346626
2019-07-28 05:10:00,867.58,931.78,886.1578346626
2019-07-28 05:15:00,882.32,931.78,886.1578346626
2019-07-28 05:20:00,869.19,931.78,886.1578346626
2019-07-28 05:25:00,873.33,931.78,886.1578346626
2019-07-28 05:30:00,912.59,931.78,886.1578346626
2019-07-28 05:35:00,895.56,931.78,886.1578346626
2019-07-28 05:40:00,869.09,931.78,886.1578346626
2019-07-28 05:45:00,852.92,931.78,886.1578346626
2019-07-28 05:50:00,875.88,931.78,886.1578346626
2019-07-28 05:55:00,880.46,931.78,886.1578346626
2019-07-28 06:00:00,901.51,931.78,886.1578346626
2019-07-28 06:05:00,903.6,931.78,886.1578346626
2019-07-28 06:10:00,866.92,931.78,886.1578346626
2019-07-28 06:15:00,850.88,931.78,886.1578346626
2019-07-28 06:20:00,855.5,931.78,886.1578346626
2019-07-28 06:25:00,885.79,931.78,886.1578346626
2019-07-28 06:30:00,881.51,931.78,886.1578346626
2019-07-28 06:35:00,864.16,931.78,886.1578346626
2019-07-28 06:40:00,864.28,931.78,886.1578346626
2019-07-28 06:45:00,942.0,931.78,886.1578346626
2019-07-28 06:50:00,855.53,931.78,886.1578346626
2019-07-28 06:55:00,857.04,931.78,886.1578346626
2019-07-28 07:00:00,867.67,931.78,886.1578346626
2019-07-28 07:05:00,874.51,931.78,886.1578346626
2019-07-28 07:10:00,912.35,931.78,886.1578346626
2019-07-28 07:15:00,893.15,931.78,886.1578346626
2019-07-28 07:20:00,882.57,931.78,886.1578346626
2019-07-28 07:25:00,877.72,931.78,886.1578346626
2019-07-28 07:30:00,901.76,931.78,886.1578346626
2019-07-28 07:35:00,886.98,931.78,886.1578346626
2019-07-28 07:40:00,872.94,931.78,886.1578346626
2019-07-28 07:45:00,880.79,931.78,886.1578346626
2019-07-28 07:50:00,871.61,931.78,886.1578346626
2019-07-28 07:55:00,907.36,931.78,886.1578346626
2019-07-28 08:00:00,908.13,931.78,886.1578346626
2019-07-28 08:05:00,892.44,931.78,886.1578346626
2019-07-28 08:10:00,881.07,931.78,886.1578346626
2019-07-28 08:15:00,905.42,931.78,886.1578346626
2019-07-28 08:20:00,875.85,931.78,886.1578346626
2019-07-28 08:25:00,873.13,931.78,886.1578346626
2019-07-28 08:30:00,878.95,931.78,886.1578346626
2019-07-28 08:35:00,897.9,931.78,886.1578346626
2019-07-28 08:40:00,857.64,931.78,886.1578346626
2019-07-28 08:45:00,852.3,931.78,886.1578346626
2019-07-28 08:50:00,842.0,931.78,886.1578346626
2019-07-28 08:55:00,886.27,931.78,886.1578346626
2019-07-28 09:00:00,913.45,931.78,886.1578346626
2019-07-28 09:05:00,887.36,931.78,886.1578346626
2019-07-28 09:10:00,880.71,931.78,886.1578346626
2019-07-28 09:15:00,866.51,931.78,886.1578346626
2019-07-28 09:20:00,889.74,931.78,886.1578346626
2019-07-28 09:25:00,874.45,931.78,886.1578346626
2019-07-28 09:30:00,882.6,931.78,886.1578346626
2019-07-28 09:35:00,897.57,931.78,886.1578346626
2019-07-28 09:40:00,867.87,931.78,886.1578346626
2019-07-28 09:45:00,878.3,931.78,886.1578346626
2019-07-28 09:50:00,875.83,931.78,886.1578346626
2019-07-28 09:55:00,868.99,931.78,886.1578346626
2019-07-28 10:00:00,870.11,931.78,886.1578346626
2019-07-28 10:05:00,886.49,931.78,886.1578346626
2019-07-28 10:10:00,890.82,931.78,886.1578346626
2019-07-28 10:15:00,868.44,931.78,886.1578346626
2019-07-28 10:20:00,821.17,931.78,886.1578346626
2019-07-28 10:25:00,844.84,931.78,886.1578346626
2019-07-28 10:30:00,871.26,931.78,886.1578346626
2019-07-28 10:35:00,883.44,931.78,886.1578346626
2019-07-28 10:40:00,878.35,931.78,886.1578346626
2019-07-28 10:45:00,881.4,931.78,886.1578346626
2019-07-28 10:50:00,862.29,931.78,886.1578346626
2019-07-28 10:55:00,850.86,931.78,886.1578346626
2019-07-28 11:00:00,869.99,931.78,886.1578346626
2019-07-28 11:05:00,854.87,931.78,886.1578346626
2019-07-28 11:10:00,863.84,931.78,886.1578346626
2019-07-28 11:15:00,975.21,931.78,886.1578346626
2019-07-28 11:20:00,972.48,931.78,886.1578346626
2019-07-28 11:25:00,910.92,931.78,886.1578346626
2019-07-28 11:30:00,866.0,931.78,886.1578346626
2019-07-28 11:35:00,882.59,931.78,886.1578346626
2019-07-28 11:40:00,870.94,931.78,886.1578346626
2019-07-28 11:45:00,890.39,931.78,886.1578346626
2019-07-28 11:50:00,864.86,931.78,886.1578346626
2019-07-28 11:55:00,871.84,931.78,886.1578346626
2019-07-28 12:00:00,898.24,931.78,886.1578346626
2019-07-28 12:05:00,919.53,931.78,886.1578346626
2019-07-28 12:10:00,871.41,931.78,886.1578346626
2019-07-28 12:15:00,890.67,931.78,886.1578346626
2019-07-28 12:20:00,886.63,931.78,886.1578346626
2019-07-28 12:25:00,889.95,931.78,886.1578346626
2019-07-28 12:30:00,873.34,931.78,886.1578346626
2019-07-28 12:35:00,871.28,931.78,886.1578346626
2019-07-28 12:40:00,879.86,931.78,886.1578346626
2019-07-28 12:45:00,866.95,931.78,886.1578346626
2019-07-28 12:50:00,874.81,931.78,886.1578346626
2019-07-28 12:55:00,897.16,931.78,886.1578346626
2019-07-28 13:00:00,864.17,931.78,886.1578346626
2019-07-28 13:05:00,871.83,931.78,886.1578346626
2019-07-28 13:10:00,907.72,931.78,886.1578346626
2019-07-28 13:15:00,838.68,931.78,886.1578346626
2019-07-28 13:20:00,959.89,931.78,886.1578346626
2019-07-28 13:25:00,883.52,931.78,886.1578346626
2019-07-28 13:30:00,940.02,931.78,886.1578346626
2019-07-28 13:35:00,878.36,931.78,886.1578346626
2019-07-28 13:40:00,851.92,931.78,886.1578346626
2019-07-28 13:45:00,882.16,931.78,886.1578346626
2019-07-28 13:50:00,881.86,931.78,886.1578346626
2019-07-28 13:55:00,876.98,931.78,886.1578346626
2019-07-28 14:00:00,885.72,931.78,886.1578346626
2019-07-28 14:05:00,879.93,931.78,886.1578346626
2019-07-28 14:10:00,974.93,931.78,886.1578346626
2019-07-28 14:15:00,891.54,931.78,886.1578346626
2019-07-28 14:20:00,887.36,931.78,886.1578346626
2019-07-28 14:25:00,877.21,931.78,886.1578346626
2019-07-28 14:30:00,870.9,931.78,886.1578346626
2019-07-28 14:35:00,849.76,931.78,886.1578346626
2019-07-28 14:40:00,862.62,931.78,886.1578346626
2019-07-28 14:45:00,874.9,931.78,886.1578346626
2019-07-28 14:50:00,887.56,931.78,886.1578346626
2019-07-28 14:55:00,882.12,931.78,886.1578346626
2019-07-28 15:00:00,869.2,931.78,886.1578346626
2019-07-28 15:05:00,873.79,931.78,886.1578346626
2019-07-28 15:10:00,908.55,931.78,886.1578346626
2019-07-28 15:15:00,886.68,931.78,886.1578346626
2019-07-28 15:20:00,868.08,931.78,886.1578346626
2019-07-28 15:25:00,879.34,931.78,886.1578346626
2019-07-28 15:30:00,889.2,931.78,886.1578346626
2019-07-28 15:35:00,868.77,931.78,886.1578346626
2019-07-28 15:40:00,876.13,931.78,886.1578346626
2019-07-28 15:45:00,900.34,931.78,886.1578346626
2019-07-28 15:50:00,860.19,931.78,886.1578346626
2019-07-28 15:55:00,873.17,931.78,886.1578346626
2019-07-28 16:00:00,863.04,931.78,886.1578346626
2019-07-28 16:05:00,857.67,931.78,886.1578346626
2019-07-28 16:10:00,888.62,931.78,886.1578346626
2019-07-28 16:15:00,865.23,931.78,886.1578346626
2019-07-28 16:20:00,920.93,931.78,886.1578346626
2019-07-28 16:25:00,890.86,931.78,886.1578346626
2019-07-28 16:30:00,847.37,931.78,886.1578346626
2019-07-28 16:35:00,869.86,931.78,886.1578346626
2019-07-28 16:40:00,861.08,931.78,886.1578346626
2019-07-28 16:45:00,907.29,931.78,886.1578346626
2019-07-28 16:50:00,870.39,931.78,886.1578346626
2019-07-28 16:55:00,860.52,931.78,886.1578346626
2019-07-28 17:00:00,883.07,931.78,886.1578346626
2019-07-28 17:05:00,902.97,931.78,886.1578346626
2019-07-28 17:10:00,879.62,931.78,886.1578346626
2019-07-28 17:15:00,909.11,931.78,886.1578346626
2019-07-28 17:20:00,872.25,931.78,886.1578346626
2019-07-28 17:25:00,910.49,931.78,886.1578346626
2019-07-28 17:30:00,873.56,931.78,886.1578346626
2019-07-28 17:35:00,885.19,931.78,886.1578346626
2019-07-28 17:40:00,867.61,931.78,886.1578346626
2019-07-28 17:45:00,859.45,931.78,886.1578346626
2019-07-28 17:50:00,872.0,931.78,886.1578346626
2019-07-28 17:55:00,877.08,931.78,886.1578346626
2019-07-28 18:00:00,891.61,931.78,886.1578346626
2019-07-28 18:05:00,862.5,931.78,886.1578346626
2019-07-28 18:10:00,890.91,931.78,886.1578346626
2019-07-28 18:15:00,855.99,931.78,886.1578346626
2019-07-28 18:20:00,916.3,931.78,886.1578346626
2019-07-28 18:25:00,861.71,931.78,886.1578346626
2019-07-28 18:30:00,898.08,931.78,886.1578346626
2019-07-28 18:35:00,871.35,931.78,886.1578346626
2019-07-28 18:40:00,901.23,931.78,886.1578346626
2019-07-28 18:45:00,908.93,931.78,886.1578346626
2019-07-28 18:50:00,898.84,931.78,886.1578346626
2019-07-28 18:55:00,914.09,931.78,886.1578346626
2019-07-28 19:00:00,905.57,931.78,886.1578346626
2019-07-28 19:05:00,878.12,931.78,886.1578346626
2019-07-28 19:10:00,889.75,931.78,886.1578346626
2019-07-28 19:15:00,863.48,931.78,886.1578346626
2019-07-28 19:20:00,869.36,931.78,886.1578346626
2019-07-28 19:25:00,896.35,931.78,886.1578346626
2019-07-28 19:30:00,858.21,931.78,886.1578346626
2019-07-28 19:35:00,880.37,931.78,886.1578346626
2019-07-28 19:40:00,883.74,931.78,886.1578346626
2019-07-28 19:45:00,909.42,931.78,886.1578346626
2019-07-28 19:50:00,934.76,931.78,886.1578346626
2019-07-28 19:55:00,1016.8,931.78,886.1578346626
2019-07-28 20:00:00,893.52,931.78,886.1578346626
2019-07-28 20:05:00,891.7,931.78,886.1578346626
2019-07-28 20:10:00,889.2,931.78,886.1578346626
2019-07-28 20:15:00,887.28,931.78,886.1578346626
2019-07-28 20:20:00,864.32,931.78,886.1578346626
2019-07-28 20:25:00,889.6,931.78,886.1578346626
2019-07-28 20:30:00,876.08,931.78,886.1578346626
2019-07-28 20:35:00,886.35,931.78,886.1578346626
2019-07-28 20:40:00,881.25,931.78,886.1578346626
2019-07-28 20:45:00,875.85,931.78,886.1578346626
2019-07-28 20:50:00,872.58,931.78,886.1578346626
2019-07-28 20:55:00,902.07,931.78,886.1578346626
2019-07-28 21:00:00,892.2,931.78,886.1578346626
2019-07-28 21:05:00,860.25,931.78,886.1578346626
2019-07-28 21:10:00,920.87,931.78,886.1578346626
2019-07-28 21:15:00,899.89,931.78,886.1578346626
2019-07-28 21:20:00,867.73,931.78,886.1578346626
2019-07-28 21:25:00,880.59,931.78,886.1578346626
2019-07-28 21:30:00,856.28,931.78,886.1578346626
2019-07-28 21:35:00,879.7,931.78,886.1578346626
2019-07-28 21:40:00,876.36,931.78,886.1578346626
2019-07-28 21:45:00,850.45,931.78,886.1578346626
2019-07-28 21:50:00,889.0,931.78,886.1578346626
2019-07-28 21:55:00,905.35,931.78,886.1578346626
2019-07-28 22:00:00,834.37,931.78,886.1578346626
2019-07-28 22:05:00,901.42,931.78,886.1578346626
2019-07-28 22:10:00,909.23,931.78,886.1578346626
2019-07-28 22:15:00,870.22,931.78,886.1578346626
2019-07-28 22:20:00,877.61,931.78,886.1578346626
2019-07-28 22:25:00,886.24,931.78,886.1578346626
2019-07-28 22:30:00,868.25,931.78,886.1578346626
2019-07-28 22:35:00,905.61,931.78,886.1578346626
2019-07-28 22:40:00,881.15,931.78,886.1578346626
2019-07-28 22:45:00,913.94,931.78,886.1578346626
2019-07-28 22:50:00,893.86,931.78,886.1578346626
2019-07-28 22:55:00,897.1,931.78,886.1578346626
2019-07-28 23:00:00,873.32,931.78,886.1578346626
2019-07-28 23:05:00,872.25,931.78,886.1578346626
2019-07-28 23:10:00,881.51,931.78,886.1578346626
2019-07-28 23:15:00,888.3,931.78,886.1578346626
2019-07-28 23:20:00,887.1,931.78,886.1578346626
2019-07-28 23:25:00,864.05,931.78,886.1578346626
2019-07-28 23:30:00,870.27,931.78,886.1578346626
2019-07-28 23:35:00,884.78,931.78,886.1578346626
2019-07-28 23:40:00,862.22,931.78,886.1578346626
2019-07-28 23:45:00,881.55,931.78,886.1578346626
2019-07-28 23:50:00,887.2,931.78,886.1578346626
2019-07-28 23:55:00,934.87,931.78,886.1578346626
2019-07-29 00:00:00,922.65,931.78,886.1578346626
2019-07-29 00:05:00,866.61,931.78,886.1578346626
2019-07-29 00:10:00,867.07,931.78,886.1578346626
2019-07-29 00:15:00,848.86,931.78,886.1578346626
2019-07-29 00:20:00,871.01,931.78,886.1578346626
2019-07-29 00:25:00,1065.05,931.78,886.1578346626
2019-07-29 00:30:00,898.74,931.78,886.1578346626
2019-07-29 00:35:00,873.51,931.78,886.1578346626
2019-07-29 00:40:00,870.29,931.78,886.1578346626
2019-07-29 00:45:00,885.37,931.78,886.1578346626
2019-07-29 00:50:00,868.18,931.78,886.1578346626
2019-07-29 00:55:00,891.35,931.78,886.1578346626
2019-07-29 01:00:00,891.55,931.78,886.1578346626
2019-07-29 01:05:00,931.63,931.78,886.1578346626
2019-07-29 01:10:00,893.92,931.78,886.1578346626
2019-07-29 01:15:00,858.34,931.78,886.1578346626
2019-07-29 01:20:00,856.72,931.78,886.1578346626
2019-07-29 01:25:00,861.65,931.78,886.1578346626
2019-07-29 01:30:00,902.75,931.78,886.1578346626
2019-07-29 01:35:00,891.76,931.78,886.1578346626
2019-07-29 01:40:00,880.77,931.78,886.1578346626
2019-07-29 01:45:00,878.84,931.78,886.1578346626
2019-07-29 01:50:00,877.12,931.78,886.1578346626
2019-07-29 01:55:00,868.14,931.78,886.1578346626
2019-07-29 02:00:00,882.0,931.78,886.1578346626
2019-07-29 02:05:00,893.49,931.78,886.1578346626
2019-07-29 02:10:00,883.7,931.78,886.1578346626
2019-07-29 02:15:00,884.83,931.78,886.1578346626
2019-07-29 02:20:00,934.74,931.78,886.1578346626
2019-07-29 02:25:00,912.52,931.78,886.1578346626
2019-07-29 02:30:00,887.12,931.78,886.1578346626
2019-07-29 02:35:00,863.6,931.78,886.1578346626
2019-07-29 02:40:00,878.21,931.78,886.1578346626
2019-07-29 02:45:00,858.0,931.78,886.1578346626
2019-07-29 02:50:00,906.13,931.78,886.1578346626
2019-07-29 02:55:00,849.58,931.78,886.1578346626
2019-07-29 03:00:00,903.22,931.78,886.1578346626
2019-07-29 03:05:00,859.21,931.78,886.1578346626
2019-07-29 03:10:00,864.09,931.78,886.1578346626
2019-07-29 03:15:00,897.82,931.78,886.1578346626
2019-07-29 03:20:00,869.01,931.78,886.1578346626
2019-07-29 03:25:00,898.77,931.78,886.1578346626
2019-07-29 03:30:00,873.06,931.78,886.1578346626
2019-07-29 03:35:00,880.92,931.78,886.1578346626
2019-07-29 03:40:00,866.52,931.78,886.1578346626
2019-07-29 03:45:00,958.98,931.78,886.1578346626
2019-07-29 03:50:00,898.74,931.78,886.1578346626
2019-07-29 03:55:00,878.86,931.78,886.1578346626
2019-07-29 04:00:00,858.11,931.78,886.1578346626
2019-07-29 04:05:00,871.22,931.78,886.1578346626
2019-07-29 04:10:00,873.13,931.78,886.1578346626
2019-07-29 04:15:00,870.47,931.78,886.1578346626
2019-07-29 04:20:00,858.07,931.78,886.1578346626
2019-07-29 04:25:00,949.13,931.78,886.1578346626
2019-07-29 04:30:00,883.53,931.78,886.1578346626
2019-07-29 04:35:00,847.41,931.78,886.1578346626
2019-07-29 04:40:00,920.13,931.78,886.1578346626
2019-07-29 04:45:00,863.44,931.78,886.1578346626
2019-07-29 04:50:00,922.35,931.78,886.1578346626
2019-07-29 04:55:00,862.86,931.78,886.1578346626
2019-07-29 05:00:00,863.74,931.78,886.1578346626
2019-07-29 05:05:00,886.65,931.78,886.1578346626
2019-07-29 05:10:00,909.17,931.78,886.1578346626
2019-07-29 05:15:00,882.1,931.78,886.1578346626
2019-07-29 05:20:00,878.21,931.78,886.1578346626
2019-07-29 05:25:00,872.7,931.78,886.1578346626
2019-07-29 05:30:00,867.7,931.78,886.1578346626
2019-07-29 05:35:00,901.8,931.78,886.1578346626
2019-07-29 05:40:00,868.7,931.78,886.1578346626
2019-07-29 05:45:00,930.51,931.78,886.1578346626
2019-07-29 05:50:00,933.62,931.78,886.1578346626
2019-07-29 05:55:00,871.13,931.78,886.1578346626
2019-07-29 06:00:00,854.46,931.78,886.1578346626
2019-07-29 06:05:00,875.77,931.78,886.1578346626
2019-07-29 06:10:00,864.44,931.78,886.1578346626
2019-07-29 06:15:00,917.6,931.78,886.1578346626
2019-07-29 06:20:00,883.12,931.78,886.1578346626
2019-07-29 06:25:00,900.89,931.78,886.1578346626
2019-07-29 06:30:00,865.81,931.78,886.1578346626
2019-07-29 06:35:00,886.96,931.78,886.1578346626
2019-07-29 06:40:00,917.96,931.78,886.1578346626
2019-07-29 06:45:00,899.7,931.78,886.1578346626
2019-07-29 06:50:00,882.83,931.78,886.1578346626
2019-07-29 06:55:00,874.69,931.78,886.1578346626
2019-07-29 07:00:00,949.97,931.78,886.1578346626
2019-07-29 07:05:00,877.46,931.78,886.1578346626
2019-07-29 07:10:00,867.13,931.78,886.1578346626
2019-07-29 07:15:00,857.68,931.78,886.1578346626
2019-07-29 07:20:00,870.21,931.78,886.1578346626
2019-07-29 07:25:00,868.82,931.78,886.1578346626
2019-07-29 07:30:00,856.81,931.78,886.1578346626
2019-07-29 07:35:00,934.24,931.78,886.1578346626
2019-07-29 07:40:00,920.62,931.78,886.1578346626
2019-07-29 07:45:00,861.5,931.78,886.1578346626
2019-07-29 07:50:00,863.86,931.78,886.1578346626
2019-07-29 07:55:00,901.97,931.78,886.1578346626
2019-07-29 08:00:00,876.08,931.78,886.1578346626
2019-07-29 08:05:00,875.33,931.78,886.1578346626
2019-07-29 08:10:00,872.37,931.78,886.1578346626
2019-07-29 08:15:00,875.39,931.78,886.1578346626
2019-07-29 08:20:00,908.9,931.78,886.1578346626
2019-07-29 08:25:00,880.77,931.78,886.1578346626
2019-07-29 08:30:00,880.26,931.78,886.1578346626
2019-07-29 08:35:00,883.5,931.78,886.1578346626
2019-07-29 08:40:00,880.82,931.78,886.1578346626
2019-07-29 08:45:00,877.04,931.78,886.1578346626
2019-07-29 08:50:00,895.41,931.78,886.1578346626
2019-07-29 08:55:00,887.62,931.78,886.1578346626
2019-07-29 09:00:00,930.34,931.78,886.1578346626
2019-07-29 09:05:00,883.14,931.78,886.1578346626
2019-07-29 09:10:00,888.37,931.78,886.1578346626
2019-07-29 09:15:00,872.57,931.78,886.1578346626
2019-07-29 09:20:00,859.99,931.78,886.1578346626
2019-07-29 09:25:00,890.21,931.78,886.1578346626
2019-07-29 09:30:00,864.79,931.78,886.1578346626
2019-07-29 09:35:00,898.01,931.78,886.1578346626
2019-07-29 09:40:00,865.71,931.78,886.1578346626
2019-07-29 09:45:00,885.29,931.78,886.1578346626
2019-07-29 09:50:00,903.57,931.78,886.1578346626
2019-07-29 09:55:00,867.33,931.78,886.1578346626
2019-07-29 10:00:00,865.11,931.78,886.1578346626
2019-07-29 10:05:00,869.01,931.78,886.1578346626
2019-07-29 10:10:00,915.64,931.78,886.1578346626
2019-07-29 10:15:00,898.69,931.78,886.1578346626
2019-07-29 10:20:00,881.44,931.78,886.1578346626
2019-07-29 10:25:00,904.5,931.78,886.1578346626
2019-07-29 10:30:00,864.09,931.78,886.1578346626
2019-07-29 10:35:00,862.05,931.78,886.1578346626
2019-07-29 10:40:00,856.87,931.78,886.1578346626
2019-07-29 10:45:00,889.1,931.78,886.1578346626
2019-07-29 10:50:00,884.06,931.78,886.1578346626
2019-07-29 10:55:00,886.39,931.78,886.1578346626
2019-07-29 11:00:00,875.28,931.78,886.1578346626
2019-07-29 11:05:00,881.5,931.78,886.1578346626
2019-07-29 11:10:00,863.48,931.78,886.1578346626
2019-07-29 11:15:00,847.16,931.78,886.1578346626
2019-07-29 11:20:00,877.28,931.78,886.1578346626
2019-07-29 11:25:00,882.86,931.78,886.1578346626
2019-07-29 11:30:00,861.54,931.78,886.1578346626
2019-07-29 11:35:00,903.09,931.78,886.1578346626
2019-07-29 11:40:00,865.33,931.78,886.1578346626
2019-07-29 11:45:00,918.6,931.78,886.1578346626
2019-07-29 11:50:00,873.96,931.78,886.1578346626
2019-07-29 11:55:00,861.08,931.78,886.1578346626
2019-07-29 12:00:00,879.45,931.78,886.1578346626
2019-07-29 12:05:00,873.07,931.78,886.1578346626
2019-07-29 12:10:00,897.21,931.78,886.1578346626
2019-07-29 12:15:00,883.37,931.78,886.1578346626
2019-07-29 12:20:00,878.37,931.78,886.1578346626
2019-07-29 12:25:00,872.54,931.78,886.1578346626
2019-07-29 12:30:00,865.51,931.78,886.1578346626
2019-07-29 12:35:00,897.67,931.78,886.1578346626
2019-07-29 12:40:00,884.3,931.78,886.1578346626
2019-07-29 12:45:00,874.26,931.78,886.1578346626
2019-07-29 12:50:00,878.53,931.78,886.1578346626
2019-07-29 12:55:00,859.4,931.78,886.1578346626
2019-07-29 13:00:00,891.18,931.78,886.1578346626
2019-07-29 13:05:00,878.24,931.78,886.1578346626
2019-07-29 13:10:00,873.56,931.78,886.1578346626
2019-07-29 13:15:00,848.8,931.78,886.1578346626
2019-07-29 13:20:00,896.23,931.78,886.1578346626
2019-07-29 13:25:00,886.4,931.78,886.1578346626
2019-07-29 13:30:00,892.87,931.78,886.1578346626
2019-07-29 13:35:00,875.75,931.78,886.1578346626
2019-07-29 13:40:00,896.7,931.78,886.1578346626
2019-07-29 13:45:00,869.85,931.78,886.1578346626
2019-07-29 13:50:00,875.46,931.78,886.1578346626
2019-07-29 13:55:00,887.82,931.78,886.1578346626
2019-07-29 14:00:00,877.98,931.78,886.1578346626
2019-07-29 14:05:00,870.0,931.78,886.1578346626
2019-07-29 14:10:00,879.63,931.78,886.1578346626
2019-07-29 14:15:00,866.24,931.78,886.1578346626
2019-07-29 14:20:00,888.79,931.78,886.1578346626
2019-07-29 14:25:00,870.07,931.78,886.1578346626
2019-07-29 14:30:00,886.19,931.78,886.1578346626
2019-07-29 14:35:00,864.02,931.78,886.1578346626
2019-07-29 14:40:00,854.11,931.78,886.1578346626
2019-07-29 14:45:00,880.81,931.78,886.1578346626
2019-07-29 14:50:00,880.75,931.78,886.1578346626
2019-07-29 14:55:00,850.44,931.78,886.1578346626
2019-07-29 15:00:00,908.06,931.78,886.1578346626
2019-07-29 15:05:00,865.31,931.78,886.1578346626
2019-07-29 15:10:00,906.99,931.78,886.1578346626
2019-07-29 15:15:00,909.57,931.78,886.1578346626
2019-07-29 15:20:00,873.78,931.78,886.1578346626
2019-07-29 15:25:00,887.7,931.78,886.1578346626
2019-07-29 15:30:00,869.53,931.78,886.1578346626
2019-07-29 15:35:00,875.36,931.78,886.1578346626
2019-07-29 15:40:00,858.78,931.78,886.1578346626
2019-07-29 15:45:00,850.79,931.78,886.1578346626
2019-07-29 15:50:00,863.3,931.78,886.1578346626
2019-07-29 15:55:00,868.09,931.78,886.1578346626
